phylotree_tip_name,Assembly.Identifier,Phylum,Class,Order,Family,Genus,Organism.Name,ln_Genome_size,eigenvector_1,eigenvector_2,eigenvector_3,eigenvector_4,eigenvector_5,eigenvector_6,eigenvector_7,eigenvector_8,eigenvector_9,eigenvector_10,eigenvector_11,eigenvector_12,Average_lifespan_days
Heliothis_virescens_ott742356,GCA_002382865.2_ASM238286v2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Noctuidae,Heliothis,Heliothis virescens,19.81693651,-0.00759045,-0.063879213,-0.07315743,0.085727464,0.027563862,-0.035554214,-0.054064182,0.022328053,-0.014995274,0.044649566,-6.73E-05,1.28E-05,47.49
Trichoplusia_ni_ott167935,GCA_003590095.1_tn1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Noctuidae,Trichoplusia,Trichoplusia ni,19.72421005,-0.007590257,-0.063874701,-0.073148747,0.085710994,0.027556342,-0.035534322,-0.054020958,0.022300676,-0.01497615,0.044576592,-6.72E-05,1.28E-05,35.2
Ephestia_kuehniella_ott184411,GCA_921024065.1_Genome_ASM_M6_M11_kdef_b300,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pyralidae,Ephestia,Ephestia kuehniella,19.68468209,-0.00758847,-0.063832951,-0.073068316,0.085558183,0.027486443,-0.035348263,-0.053614489,0.022040761,-0.014794383,0.043877366,-6.61E-05,1.25E-05,59.97
Plodia_interpunctella_ott710461,GCA_027563975.2_ilPloInte3.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pyralidae,Plodia,Plodia interpunctella,19.48992215,-0.00758847,-0.063832951,-0.073068316,0.085558183,0.027486443,-0.035348263,-0.053614489,0.022040761,-0.014794383,0.043877366,-6.61E-05,1.25E-05,29.7
Pieris_brassicae_brassicae_ott346386,GCA_905147105.1_ilPieBrab1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pieridae,Pieris,Pieris brassicae,19.49343202,-0.007640308,-0.065059322,-0.075463717,0.090208174,0.029665816,-0.041712677,-0.068772338,0.033633534,-0.023092364,0.08252067,-0.000126922,2.82E-05,200
Pieris_napi_napi_ott846514,GCA_905475465.2_ilPieNapi1.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pieridae,Pieris,Pieris napi,19.58133499,-0.007640308,-0.065059322,-0.075463717,0.090208174,0.029665816,-0.041712677,-0.068772338,0.033633534,-0.023092364,0.08252067,-0.000126922,2.82E-05,61.75
Colias_hyale_ott987308,GCA_964258725.1_ilColHyal1.hap1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pieridae,Colias,Colias hyale,19.61601378,-0.007640279,-0.065058635,-0.075462377,0.090205581,0.029664605,-0.041709187,-0.068764116,0.03362737,-0.023087962,0.08250052,-0.00012689,2.82E-05,36
Leptidea_sinapis_ott173126,GCA_905404315.1_ilLepSina1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Pieridae,Leptidea,Leptidea sinapis,20.3458035,-0.007640275,-0.065058549,-0.075462209,0.090205257,0.029664454,-0.04170875,-0.068763088,0.033626599,-0.023087412,0.082497999,-0.000126886,2.82E-05,199.55
Maniola_jurtina_ott283881,GCA_905333055.1_ilManJurt1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Maniola,Maniola jurtina,19.81209722,-0.007641857,-0.065095912,-0.075535077,0.090346378,0.029730424,-0.041899627,-0.069214124,0.033966659,-0.023330416,0.083615761,-0.000128642,2.86E-05,303.88
Erebia_epiphron_pyrenaica_ott53139,GCA_963932025.1_ilEreEpip2.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Erebia,Erebia epiphron,20.07583427,-0.007641862,-0.06509603,-0.075535308,0.090346826,0.029730634,-0.041900232,-0.069215552,0.033967733,-0.023331183,0.083619285,-0.000128648,2.86E-05,318.35
Erebia_aethiops_aethiops_ott730439,GCA_923060345.2_ilEreAeth2.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Erebia,Erebia aethiops,19.97559722,-0.007641862,-0.06509603,-0.075535308,0.090346826,0.029730634,-0.041900232,-0.069215552,0.033967733,-0.023331183,0.083619285,-0.000128648,2.86E-05,365.5
Melanargia_galathea_ott627797,GCA_920104075.1_ilMelGala2.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Melanargia,Melanargia galathea,20.22301082,-0.007641811,-0.065094823,-0.075532955,0.09034227,0.029728505,-0.041894081,-0.069201035,0.033956812,-0.023323381,0.08358346,-0.000128592,2.86E-05,381.78
Pararge_aegeria_aegeria_ott208683,GCA_905163445.1_ilParAegt1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Pararge,Pararge aegeria,20.0627528,-0.007641774,-0.065093965,-0.075531281,0.09033903,0.02972699,-0.041889705,-0.069190703,0.033949036,-0.023317825,0.083557944,-0.000128551,2.86E-05,159.64
Lasiommata_megera_ott106375,GCA_928268935.1_ilLasMege1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata megera,20.006764,-0.007641774,-0.065093965,-0.075531281,0.09033903,0.02972699,-0.041889705,-0.069190703,0.033949036,-0.023317825,0.083557944,-0.000128551,2.86E-05,58.73
Boloria_euphrosyne_ott1064470,GCA_951802675.2_ilBolEuph2.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Boloria,Boloria euphrosyne,19.80810363,-0.007641311,-0.065083023,-0.075509944,0.090297713,0.029707679,-0.041833867,-0.06905883,0.033849704,-0.023246852,0.083231746,-0.000128039,2.85E-05,364
Boloria_selene_ott1038979,GCA_905231865.2_ilBolSele5.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Boloria,Boloria selene,19.80676918,-0.007641311,-0.065083023,-0.075509944,0.090297713,0.029707679,-0.041833867,-0.06905883,0.033849704,-0.023246852,0.083231746,-0.000128039,2.85E-05,350.5
Danaus_plexippus_plexippus_ott532411,GCA_018135715.1_MEX_DaPlex,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,19.31747669,-0.007641232,-0.065081145,-0.075506282,0.090290626,0.029704368,-0.041824307,-0.069036282,0.033832759,-0.023234747,0.08317622,-0.000127952,2.85E-05,69.83
Vanessa_atalanta_ott581038,GCA_905147765.2_ilVanAtal1.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,19.7301914,-0.007640976,-0.065075107,-0.07549451,0.090267838,0.029693721,-0.041793562,-0.068963754,0.033778239,-0.023195801,0.082997522,-0.000127671,2.84E-05,93.5
Polyommatus_icarus_fuchsi_ott104048,GCA_937595015.1_ilPolIcar1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Lycaenidae,Polyommatus,Polyommatus icarus,20.05336247,-0.007640559,-0.065065254,-0.075475287,0.090230587,0.029676296,-0.041743023,-0.068844094,0.033687701,-0.023131077,0.082698922,-0.000127202,2.83E-05,71.85
Celastrina_argiolus_ladonides_ott1076881,GCA_905187575.2_ilCelArgi3.2,Arthropoda (Mandibulata),Insecta,Lepidoptera,Lycaenidae,Celastrina,Celastrina argiolus,20.02837605,-0.007640581,-0.065065784,-0.075476321,0.090232587,0.02967723,-0.041745717,-0.068850441,0.033692462,-0.023134477,0.082714498,-0.000127226,2.83E-05,59.5
Lampides_boeticus_ott174789,GCA_964656195.1_ilLamBoet1.hap1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Lycaenidae,Lampides,Lampides boeticus,19.67507557,-0.007640581,-0.065065784,-0.075476321,0.090232587,0.02967723,-0.041745717,-0.068850441,0.033692462,-0.023134477,0.082714498,-0.000127226,2.83E-05,60.5
Satyrium_pruni_ott790482,GCA_964274205.1_ilSatPrun1.hap1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Lycaenidae,Satyrium,Satyrium pruni,20.58386566,-0.007640466,-0.065063066,-0.075471021,0.090222332,0.02967244,-0.041731905,-0.068817893,0.033668042,-0.023117037,0.082634608,-0.000127101,2.82E-05,47
Thymelicus_sylvestris_ott220627,GCA_911387775.1_ilThySylv1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus sylvestris,19.96978982,-0.007639712,-0.06504523,-0.075436223,0.090154898,0.029640895,-0.041640416,-0.068601279,0.033504145,-0.022999869,0.082094049,-0.000126251,2.80E-05,348
Thymelicus_lineola_lineola_ott7146897,GCA_963932265.1_ilThyLine1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus lineola,20.05349607,-0.007639712,-0.06504523,-0.075436223,0.090154898,0.029640895,-0.041640416,-0.068601279,0.033504145,-0.022999869,0.082094049,-0.000126251,2.80E-05,112
Hesperia_comma_ott1093034,GCA_905404135.1_ilHesComm1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Hesperia,Hesperia comma,20.079581,-0.007639696,-0.065044871,-0.075435523,0.090153544,0.029640263,-0.041638596,-0.068596994,0.033500937,-0.022997578,0.082083574,-0.000126235,2.80E-05,136.33
Carterocephalus_palaemon_satakei_ott28037,GCA_944567765.1_ilCarPala2.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Carterocephalus,Carterocephalus palaemon,19.79322655,-0.007639686,-0.065044629,-0.075435052,0.090152633,0.029639838,-0.041637371,-0.068594111,0.033498779,-0.022996037,0.082076528,-0.000126224,2.80E-05,349
Pyrgus_malvae_unomasahiroi_ott673693,GCA_911387765.1_ilPyrMalv3.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Hesperiidae,Pyrgus,Pyrgus malvae,20.40119868,-0.007639592,-0.065042412,-0.075430731,0.090144274,0.029635936,-0.041626132,-0.068567657,0.033478971,-0.022981894,0.082011855,-0.000126122,2.80E-05,348.58
Pectinophora_gossypiella_ott108952,GCA_024362695.1_ilPecGoss1.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Gelechiidae,Pectinophora,Pectinophora gossypiella,19.98196683,-0.007575055,-0.063515745,-0.072449081,0.084357159,0.026924094,-0.033712051,-0.049730516,0.019089544,-0.01268363,0.034108515,-5.08E-05,8.61E-06,53.16
Phthorimaea_operculella_ott600263,GCA_024500475.1_ASM2450047v1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Gelechiidae,Phthorimaea,Phthorimaea operculella,20.28971333,-0.007575055,-0.063515745,-0.072449081,0.084357159,0.026924094,-0.033712051,-0.049730516,0.019089544,-0.01268363,0.034108515,-5.08E-05,8.61E-06,44.1
Hofmannophila_pseudospretella_ott1053135,GCA_947369225.1_ilHofPseu3.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Oecophoridae,Hofmannophila,Hofmannophila pseudospretella,19.82228333,-0.007574657,-0.063506502,-0.072431364,0.084323762,0.026908954,-0.03367316,-0.049648498,0.019041226,-0.012650234,0.033993356,-5.06E-05,8.57E-06,120.1
Plutella_xylostella_ott664811,GCA_932276165.1_ilPluXylo3.1,Arthropoda (Mandibulata),Insecta,Lepidoptera,Plutellidae,Plutella,Plutella xylostella,19.5942084,-0.007553038,-0.062998814,-0.071447553,0.082437248,0.026036803,-0.03125186,-0.044134978,0.015173174,-0.009910602,0.022230239,-3.22E-05,4.13E-06,48.16
Glyphotaelius_pellucidus_ott3029760,GCA_936435175.1_iiGlyPell1.1,Arthropoda (Mandibulata),Insecta,Trichoptera,Limnephilidae,Glyphotaelius,Glyphotaelius pellucidus,20.75971705,-0.007535803,-0.062592799,-0.070658126,0.080915569,0.025329187,-0.029243713,-0.039470109,0.011768428,-0.007487151,0.011412022,-1.53E-05,-1.03E-07,334.5833333
Calliphora_vicina_ott1010998,GCA_958450345.1_idCalVici1.1,Arthropoda (Mandibulata),Insecta,Diptera,Calliphoridae,Calliphora,Calliphora vicina,20.37589201,-0.007493063,-0.06152076,-0.068432569,0.076184064,0.022884753,-0.019284759,-0.008228858,-0.028662672,0.023466075,-0.245708061,0.000417867,-0.00020613,116.95
Scathophaga_stercoraria_ott557400,GCA_040938175.1_ASM4093817v1,Arthropoda (Mandibulata),Insecta,Diptera,Scathophagidae,Scathophaga,Scathophaga stercoraria,20.1217874,-0.007493063,-0.06152076,-0.068432569,0.076184064,0.022884753,-0.019284759,-0.008228858,-0.028662672,0.023466075,-0.245708061,0.000417867,-0.00020613,59.47
Stomoxys_calcitrans_ott42520,GCA_963082655.1_idStoCalc2.1,Arthropoda (Mandibulata),Insecta,Diptera,Muscidae,Stomoxys,Stomoxys calcitrans,20.79181396,-0.007492927,-0.061517678,-0.068426807,0.076173679,0.022880322,-0.019277099,-0.008224185,-0.028637691,0.0234448,-0.245422396,0.000417371,-0.000205849,53
Drosophila_suzukii_ott227752,GCA_043229965.1_CBGP_Dsuzu_IsoJpt1.0,Arthropoda (Mandibulata),Insecta,Diptera,Drosophilidae,Drosophila,Drosophila suzukii,19.45846457,-0.007493284,-0.061525797,-0.068441986,0.076201043,0.022892,-0.019297309,-0.008236524,-0.028703746,0.023501065,-0.246178775,0.000418685,-0.000206592,97.8
Drosophila_melanogaster_ott505714,GCA_000001215.4_Release_6_plus_ISO1_MT,Arthropoda (Mandibulata),Insecta,Diptera,Drosophilidae,Drosophila,Drosophila melanogaster,18.78341928,-0.007493284,-0.061525797,-0.068441986,0.076201043,0.022892,-0.019297309,-0.008236524,-0.028703746,0.023501065,-0.246178775,0.000418685,-0.000206592,69.64
Ceratitis_capitata_ott34902,GCA_000347755.4_Ccap_2.1,Arthropoda (Mandibulata),Insecta,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,19.89424124,-0.007491586,-0.061487115,-0.068369642,0.07607056,0.022836284,-0.019200697,-0.008177441,-0.028386496,0.02323074,-0.242535529,0.000412355,-0.000203005,99.3
Bactrocera_dorsalis_ott446866,GCA_023373825.1_ASM2337382v1,Arthropoda (Mandibulata),Insecta,Diptera,Tephritidae,Bactrocera,Bactrocera dorsalis,20.08897363,-0.007491586,-0.061487115,-0.068369642,0.07607056,0.022836284,-0.019200697,-0.008177441,-0.028386496,0.02323074,-0.242535529,0.000412355,-0.000203005,132.05
Megaselia_scalaris_ott430572,GCA_000341915.2_ASM34191v2,Arthropoda (Mandibulata),Insecta,Diptera,Phoridae,Megaselia,Megaselia scalaris,20.00858366,-0.007488446,-0.061415616,-0.068235972,0.075829617,0.022733471,-0.019022852,-0.008068904,-0.02780582,0.022736164,-0.235890705,0.000400814,-0.000196478,60.28
Bradysia_odoriphaga_ott4489873,GCA_016920775.1_B2019C,Arthropoda (Mandibulata),Insecta,Diptera,Sciaridae,Bradysia,Bradysia odoriphaga,19.70899286,-0.00748484,-0.061333266,-0.068081521,0.07554984,0.022613439,-0.018811173,-0.007937603,-0.027082667,0.02211816,-0.227380487,0.000385997,-0.000187958,29.81
Aphidoletes_aphidimyza_ott234104,GCA_030463065.1_ASM3046306v1,Arthropoda (Mandibulata),Insecta,Diptera,Cecidomyiidae,Aphidoletes,Aphidoletes aphidimyza,19.07004183,-0.00748484,-0.061333266,-0.068081521,0.07554984,0.022613439,-0.018811173,-0.007937603,-0.027082667,0.02211816,-0.227380487,0.000385997,-0.000187958,62.5
Coboldia_fuscipes_ott874412,GCA_001014335.1_ASM101433v1,Arthropoda (Mandibulata),Insecta,Diptera,Scatopsidae,Coboldia,Coboldia fuscipes,18.40819371,-0.00748468,-0.061329632,-0.068074742,0.075537662,0.022608262,-0.01880234,-0.007932275,-0.02705478,0.022094469,-0.22706828,0.000385456,-0.000187656,26.41
Anopheles_sinensis_ott788095,GCA_000441895.2_AS2,Arthropoda (Mandibulata),Insecta,Diptera,Culicidae,Anopheles,Anopheles sinensis,19.21266673,-0.007477278,-0.061160999,-0.067759299,0.074968569,0.022365191,-0.018380445,-0.007674068,-0.025666516,0.020911381,-0.211107928,0.000357724,-0.00017193,16.16
Culex_quinquefasciatus_quinquefasciatus_ott726795,GCA_015732765.1_VPISU_Cqui_1.0_pri_paternal,Arthropoda (Mandibulata),Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,20.16677045,-0.007477278,-0.061160999,-0.067759299,0.074968569,0.022365191,-0.018380445,-0.007674068,-0.025666516,0.020911381,-0.211107928,0.000357724,-0.00017193,91.42
Ctenocephalides_felis_felis_ott372741,GCA_003426905.1_ASM342690v1,Arthropoda (Mandibulata),Insecta,Siphonaptera,Pulicidae,Ctenocephalides,Ctenocephalides felis,20.46895735,-0.007468837,-0.060969062,-0.067400988,0.074324144,0.022090889,-0.017910217,-0.007389327,-0.024165173,0.019634868,-0.194179497,0.00032836,-0.000155476,1095
Diaprepes_abbreviatus_ott713695,GCA_034092305.1_Dabb_1.0,Arthropoda (Mandibulata),Insecta,Coleoptera,Curculionidae,Diaprepes,Diaprepes abbreviatus,21.20762834,-0.007209723,-0.054695581,-0.054833398,0.048929139,0.009624157,0.026061889,0.120723567,-0.206050154,0.168248139,0.084919289,0.000163652,-0.000379476,533.8
Sitophilus_oryzae_ott865254,GCA_002938485.2_Soryzae_2.0,Arthropoda (Mandibulata),Insecta,Coleoptera,Curculionidae,Sitophilus,Sitophilus oryzae,20.46261537,-0.007209723,-0.054695581,-0.054833398,0.048929139,0.009624157,0.026061889,0.120723567,-0.206050154,0.168248139,0.084919289,0.000163652,-0.000379476,124.85
Plagiodera_versicolora_ott535621,GCA_037013635.1_ASM3701363v1,Arthropoda (Mandibulata),Insecta,Coleoptera,Chrysomelidae,Plagiodera,Plagiodera versicolora,19.26768574,-0.007208327,-0.054666202,-0.054783887,0.048857584,0.009604157,0.025950581,0.119985377,-0.204111416,0.166600871,0.083850805,0.000161549,-0.000373879,43.11
Cryptolaemus_montrouzieri_ott1076877,GCA_013387265.2_ASM1338726v2,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Cryptolaemus,Cryptolaemus montrouzieri,20.71121398,-0.007213494,-0.054775067,-0.05496759,0.0491236,0.009678672,0.026368537,0.122775729,-0.211528727,0.172911971,0.087987371,0.0001697,-0.000395727,81.71
Coccinella_septempunctata_brucki_ott646773,GCA_907165205.1_icCocSept1.1,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Coccinella,Coccinella septempunctata,19.80414256,-0.007213528,-0.054775782,-0.054968796,0.049125345,0.009679161,0.026371264,0.122793872,-0.211576653,0.172952719,0.088013936,0.000169752,-0.000395867,69.28
Adalia_bipunctata_revelierei_ott7165568,GCA_910592335.1_icAdaBipu1.1,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Adalia,Adalia bipunctata,19.97943187,-0.007213528,-0.054775782,-0.054968796,0.049125345,0.009679161,0.026371264,0.122793872,-0.211576653,0.172952719,0.088013936,0.000169752,-0.000395867,74.43
Dastarcus_helophoroides_ott524802,GCA_028583605.1_ASM2858360v1,Arthropoda (Mandibulata),Insecta,Coleoptera,Bothrideridae,Dastarcus,Dastarcus helophoroides,20.10504494,-0.007213424,-0.054773593,-0.054965105,0.049120005,0.009677666,0.026362918,0.122738344,-0.211429967,0.172828001,0.087932622,0.000169592,-0.000395439,1496.9
Rhyzopertha_dominica_ott633644,GCA_025024175.1_Rdo_ARS_Dec2018,Arthropoda (Mandibulata),Insecta,Coleoptera,Bostrichidae,Rhyzopertha,Rhyzopertha dominica,19.98755928,-0.007207125,-0.054640904,-0.054741242,0.048795924,0.009586914,0.025854445,0.119346834,-0.20242975,0.165171565,0.082921486,0.000159719,-0.000369002,189.5
Agrilus_planipennis_ott315327,GCA_000699045.2_Apla_2.0,Arthropoda (Mandibulata),Insecta,Coleoptera,Buprestidae,Agrilus,Agrilus planipennis,19.6821396,-0.007202899,-0.054551913,-0.054591147,0.048578734,0.009526125,0.02551447,0.117082702,-0.19643815,0.160076219,0.079594676,0.000153166,-0.000351484,152.23
Dalotia_coriaria_ott1010594,GCA_025399875.3_Caltech_Dcor_3.1,Arthropoda (Mandibulata),Insecta,Coleoptera,Staphylinidae,Dalotia,Dalotia coriaria,19.08273054,-0.007182932,-0.054131237,-0.053881266,0.047550732,0.009238154,0.023898993,0.106296204,-0.167760011,0.135674607,0.063598568,0.000121646,-0.000266989,68.95
Anthophora_plumipes_ott811589,GCA_951804975.1_iyAntPlum1.1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Apidae,Anthophora,Anthophora plumipes,20.32275463,-0.00704833,-0.050809397,-0.047088795,0.033381954,0.002027985,0.053344045,0.20980486,0.197156072,0.034791939,0.007533042,0.000275775,-0.00042879,14
Prorops_nasuta_ott709100,GCA_024137725.2_Cenicafe_Pnas_1.2,Arthropoda (Mandibulata),Insecta,Hymenoptera,Bethylidae,Prorops,Prorops nasuta,19.50290386,-0.00704833,-0.050809397,-0.047088795,0.033381954,0.002027985,0.053344045,0.20980486,0.197156072,0.034791939,0.007533042,0.000275775,-0.00042879,71.5
Diadegma_semiclausum_ott75925,GCA_011421695.1_ASM1142169v1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Ichneumonidae,Diadegma,Diadegma semiclausum,18.94242539,-0.007057955,-0.051002389,-0.047390375,0.033729831,0.002058171,0.055006362,0.219314832,0.211311504,0.037400143,0.008277404,0.000303679,-0.00047947,59.7
Diadegma_fenestrale_ott185626,GCA_037043255.1_ASM3704325v1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Ichneumonidae,Diadegma,Diadegma fenestrale,19.21410569,-0.007057955,-0.051002389,-0.047390375,0.033729831,0.002058171,0.055006362,0.219314832,0.211311504,0.037400143,0.008277404,0.000303679,-0.00047947,23.5
Diplazon_laetatorius_ott40237,GCA_963662125.1_iyDipLaet1.1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Ichneumonidae,Diplazon,Diplazon laetatorius,19.34112671,-0.007057468,-0.050992643,-0.047375156,0.033712294,0.002056651,0.054923032,0.218839851,0.210609144,0.037270829,0.008240705,0.000302304,-0.000476982,70.5
Aphidius_ervi_ott472057,GCA_015776835.1_Ae_genome_v2,Arthropoda (Mandibulata),Insecta,Hymenoptera,Braconidae,Aphidius,Aphidius ervi,18.78901345,-0.007056559,-0.050974425,-0.047346704,0.033679506,0.002053809,0.054767076,0.217950366,0.209292422,0.037028372,0.008171834,0.000299723,-0.00047231,18
Encarsia_formosa_ott300763,GCA_038277355.1_ASM3827735v1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Aphelinidae,Encarsia,Encarsia formosa,19.92643362,-0.007056013,-0.050963466,-0.047329565,0.03365971,0.002052089,0.054671893,0.21740362,0.208472755,0.03687722,0.008128438,0.000298096,-0.000469342,54.5
Brachymeria_lasus_ott146800,GCA_040285435.1_ASM4028543v1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Chalcididae,Brachymeria,Brachymeria lasus,19.90016837,-0.007056013,-0.050963466,-0.047329565,0.03365971,0.002052089,0.054671893,0.21740362,0.208472755,0.03687722,0.008128438,0.000298096,-0.000469342,67.09
Goniozus_legneri_ott251688,GCA_003055095.1_ASM305509v1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Bethylidae,Goniozus,Goniozus legneri,18.75816591,-0.007054538,-0.050933912,-0.047283425,0.033606564,0.002047485,0.054419775,0.215968193,0.206354556,0.036487326,0.008017987,0.000293958,-0.000461865,110.56
Arge_pagana_pagana_ott5543310,GCA_963969455.1_iyArgPaga1.1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Argidae,Arge,Arge pagana,19.13702977,-0.00704605,-0.05076376,-0.047017631,0.03330013,0.002020911,0.052959434,0.207628655,0.193981378,0.034208372,0.007369397,0.000269651,-0.000417803,30.26
Magicicada_septendecim_ott427477,GCA_011326945.2_ASM1132694v2,Arthropoda (Mandibulata),Insecta,Hemiptera,Cicadidae,Magicicada,Magicicada septendecim,20.84198896,-0.006839446,-0.046007153,-0.038045826,0.017045227,-0.004822435,0.057069111,0.127549794,-0.129744616,-0.309373455,0.009157214,0.001678334,-0.001684181,6205
Magicicada_cassini_ott435888,GCA_028571305.1_ASM2857130v1,Arthropoda (Mandibulata),Insecta,Hemiptera,Cicadidae,Magicicada,Magicicada cassini,21.37897471,-0.006839446,-0.046007153,-0.038045826,0.017045227,-0.004822435,0.057069111,0.127549794,-0.129744616,-0.309373455,0.009157214,0.001678334,-0.001684181,6205
Sipha_flava_ott443995,GCA_003268045.1_YSA_version1,Arthropoda (Mandibulata),Insecta,Hemiptera,Aphididae,Sipha,Sipha flava,19.68251069,-0.006837306,-0.045967218,-0.037990301,0.017004927,-0.004806228,0.056674557,0.126286205,-0.127763832,-0.304457881,0.008969992,0.00164328,-0.001643776,43
Liposcelis_bostrychophila_ott1076848,GCA_037577465.1_SWU_Lb_1.0,Arthropoda (Mandibulata),Insecta,Psocoptera,Liposcelididae,Liposcelis,Liposcelis bostrychophila,19.49112442,-0.006836539,-0.045952898,-0.037970389,0.016990471,-0.004800414,0.056532919,0.125832354,-0.127051694,-0.302690422,0.008902619,0.001630664,-0.001629226,250
Frankliniella_fusca_ott80013,GCA_029379305.1_ASM2937930v1,Arthropoda (Mandibulata),Insecta,Thysanoptera,Thripidae,Frankliniella,Frankliniella fusca,19.73561284,-0.006841531,-0.046046119,-0.038100088,0.017084707,-0.004838355,0.057460466,0.128813493,-0.131755279,-0.314371868,0.009350048,0.001714484,-0.001726219,35.83
Thrips_tabaci_ott136924,GCA_040581495.1_ASM4058149v1,Arthropoda (Mandibulata),Insecta,Thysanoptera,Thripidae,Thrips,Thrips tabaci,19.59956058,-0.006841531,-0.046046119,-0.038100088,0.017084707,-0.004838355,0.057460466,0.128813493,-0.131755279,-0.314371868,0.009350048,0.001714484,-0.001726219,22.75
Stenchaetothrips_biformis_ott157036,GCA_030522485.1_ASM3052248v1,Arthropoda (Mandibulata),Insecta,Thysanoptera,Thripidae,Stenchaetothrips,Stenchaetothrips biformis,19.64110145,-0.006841531,-0.046046119,-0.038100088,0.017084707,-0.004838355,0.057460466,0.128813493,-0.131755279,-0.314371868,0.009350048,0.001714484,-0.001726219,21.16
Leuctra_nigra_ott1002096,GCA_934045905.1_ipLeuNigr2.1,Arthropoda (Mandibulata),Insecta,Plecoptera,Leuctridae,Leuctra,Leuctra nigra,20.10020102,-0.006675237,-0.042624904,-0.032522776,0.009687698,-0.006441089,0.04112898,0.057126369,-0.022766036,-0.042105623,-0.001910943,-0.00073142,0.0014226,730
Timema_cristinae_ott814238,GCA_039000515.1_ASM3900051v1,Arthropoda (Mandibulata),Insecta,Phasmatodea,Timematidae,Timema,Timema cristinae,20.99629033,-0.006675237,-0.042624904,-0.032522776,0.009687698,-0.006441089,0.04112898,0.057126369,-0.022766036,-0.042105623,-0.001910943,-0.00073142,0.0014226,121.6666667
Cloeon_dipterum_ott725593,GCA_949628265.1_ieCloDipt1.1,Arthropoda (Mandibulata),Insecta,Ephemeroptera,Baetidae,Cloeon,Cloeon dipterum,19.063275,-0.006649933,-0.042145553,-0.031828361,0.009028971,-0.00641753,0.03851487,0.050739616,-0.018981351,-0.034812968,-0.001477122,-0.000582226,0.001062817,235.6196319
Ischnura_elegans_ebneri_ott5015555,GCA_921293095.2_ioIscEleg1.2,Arthropoda (Mandibulata),Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura elegans,21.26719083,-0.006639162,-0.041906811,-0.031396591,0.008297985,-0.006701614,0.038641222,0.049308826,-0.01861181,-0.034156657,-0.001456334,-0.00060852,0.001098324,69
Lepeophtheirus_salmonis_salmonis_ott5791780,GCA_016086655.4_UVic_Lsal_1.3,Arthropoda (Mandibulata),Crustacea,Hexanauplia,Caligidae,Lepeophtheirus,Lepeophtheirus salmonis,20.28818567,-0.006635881,-0.041647845,-0.030530677,0.005627884,-0.008397978,0.045579194,0.054991581,-0.025883785,-0.048822684,-0.002635487,-0.001408479,0.002998214,212.85
